TI_I_LOTE,BR_I_DATETIME,BR_I_FERM0101.AGITATION_PV,BR_I_FERM0101.AIR_SPARGE_PV,BR_I_FERM0101.BIOCONTAINER_PRESSURE_PV,BR_I_FERM0101.DO_1_PV,BR_I_FERM0101.DO_2_PV,BR_I_FERM0101.GAS_OVERLAY_PV,BR_I_FERM0101.LOAD_CELL_NET_PV,BR_I_FERM0101.PH_1_PV,BR_I_FERM0101.PH_2_PV,BR_I_FERM0101.PUMP_1_PV,BR_I_FERM0101.PUMP_1_TOTAL,BR_I_FERM0101.PUMP_2_PV,BR_I_FERM0101.PUMP_2_TOTAL,BR_I_FERM0101.SINGLE_USE_DO_PV,BR_I_FERM0101.SINGLE_USE_PH_PV,BR_I_FERM0101.TEMPERATURA_PV,BR_I_ID_BIOREACTOR,BR_I_TH_06299_TI1302.PV,BR_I_TH_06299_MI1302.PV
23030,2023-04-17 23:30:00,72,8.752377319,2.173034668,,20.4241333,3.999565557,163.8400024,5.878487869,-0.851782799,0,12.4,0,0,24.74908447,5.919796156,29.85539268,13172,,
23030,2023-04-17 23:45:00,72,0,0.856481934,,22.9509791,3.999864102,163.7600098,5.885950412,-0.851782799,0,12.4,0,0,24.10837402,5.912000275,29.32782737,13172,,
23030,2023-04-18 00:00:00,72,0,0.592817524,,19.8721283,4.000443156,163.8400024,5.878277206,-0.851782799,0,12.4,0.897708913,0,20.93890991,5.912000275,29.24014167,13172,21.6598184,52.64166033
23030,2023-04-18 00:15:00,72,0,0.816212658,,16.93486328,3.999728104,163.9200073,5.878277206,-0.851782799,0,12.4,0.709087785,0,17.6194931,5.912000275,29.65610444,13172,,
23030,2023-04-18 00:30:00,72,3.977896118,1.281829834,,11.90099564,3.999914955,163.7600098,5.878277206,-0.851782799,0,12.4,1.299395551,0,12.26207657,5.912000275,29.79174798,13172,,
23030,2023-04-18 00:45:00,72,0,1.018747969,,24.06533051,3.999980218,163.7600098,5.886526489,-0.851782799,0,12.4,0,0,25.77830505,5.912000275,29.24799805,13172,,
23030,2023-04-18 01:00:00,72,0,0.754995583,,19.45179596,3.99959261,163.8400024,5.878277206,-0.851782799,0,12.4,0.39030253,0,20.1891449,5.919914602,29.29599609,13172,22.22298046,51.21831649
23030,2023-04-18 01:15:00,72,0,0.8159729,,13.57726288,4.000083681,163.9200073,5.886522752,-0.851782799,0,12.4,0,0,13.87066498,5.912000275,29.74404758,13172,,
23030,2023-04-18 01:30:00,72,0.242690163,1.281829834,,22.57947968,3.999016756,163.7600098,5.885937781,-0.851782799,0,12.4,0,0.35735693,25.65560365,5.920000458,29.73598709,13172,,
23030,2023-04-18 01:45:00,72,0,0.775562433,,17.21339569,4.000450535,163.7600098,5.886525534,-0.851782799,0,12.4,0,0.35735693,17.74260329,5.91998748,29.20799561,13172,,
23030,2023-04-18 02:00:00,72,15.99923188,2.578131709,,12.321281,4.000664107,163.8400024,5.878279937,-0.851782799,0,12.4,0.096870776,0.35735693,15.69010787,5.912000275,29.29599345,13172,22.81743497,49.18391471
23030,2023-04-18 02:15:00,72,0,1.018674028,,18.7478653,4.000046116,163.8400024,5.878277206,-0.851782799,0,12.4,3.174841943,0.35735693,19.51435547,5.912000275,29.79207119,13172,,
23030,2023-04-18 02:30:00,72,16.00025355,2.780670166,,14.41792908,4.000072384,163.7600098,5.886524057,-0.851782799,0,12.4,0,0.35735693,17.71491699,5.912000275,29.71193342,13172,,
23030,2023-04-18 02:45:00,72,0,0.755507287,,18.19079742,4.000236839,163.7600098,5.877982712,-0.851782799,0,12.4,0.905221939,0.35735693,18.79185333,5.912000275,29.22399902,13172,,
23030,2023-04-18 03:00:00,72,15.99931665,2.497106934,,14.83826141,4.000479688,163.7600098,5.877982712,-0.851782799,0,12.4,0.42532025,0.35735693,18.18522491,5.904000473,29.37600098,13172,21.38484871,50.88880157
23030,2023-04-18 03:15:00,72,0,0.512243325,,16.23599548,4.000390245,163.7600098,5.8859375,-0.851782799,0,12.4,0,0.35735693,16.63116608,5.919985723,29.79200439,13172,,
23030,2023-04-18 03:30:00,72,0,0.835938244,,23.08286743,4.000163169,163.6800049,5.8859375,-0.851782799,0,12.4,0,0.35735693,24.60594482,5.912000275,29.50377257,13172,,
23030,2023-04-18 03:45:00,72,9.587239838,1.484375,,10.63999557,4.000331239,163.6800049,5.877813092,-0.851782799,0,12.4,4.0196064,0.35735693,10.48990326,5.911829695,29.32851466,13172,,
23030,2023-04-18 04:00:00,72,0,0.835061725,,16.51452942,4.000190392,163.7600098,5.878277206,-0.851782799,0,12.4,1.027280807,0.35735693,16.86972809,5.912000275,29.71246651,13172,22.28431595,48.33316198
23030,2023-04-18 04:15:00,72,0,0.572918701,,22.1054657,4.000274272,163.6,5.877982712,-0.851782799,0,12.4,1.794815063,0.35735693,23.1132309,5.912000275,29.63177716,13172,,
23030,2023-04-18 04:30:00,72,15.97088499,2.092282734,,13.71935589,4.000094443,163.6800049,5.8859375,-0.851782799,0,12.4,0,0.35735693,15.99261923,5.912000275,29.27199707,13172,,
23030,2023-04-18 04:45:00,72,0,0.350008722,,14.98006134,3.999666106,163.6800049,5.8859375,-0.851782799,0,12.4,0,0.35735693,14.9748642,5.912000275,29.55195959,13172,,
23030,2023-04-18 05:00:00,72,0,0.572918701,,17.90437584,3.999859767,163.6,5.878277206,-0.851782799,0,12.4,1.605742613,0.35735693,18.16477661,5.912000275,29.77547822,13172,22.89131842,46.12009947
23030,2023-04-18 05:15:00,72,0,0.593474086,,22.24510854,4.000602741,163.6,5.878272692,-0.851782799,0,12.4,2.197131462,0.35735693,23.03637246,5.912000275,29.32788018,13172,,
23030,2023-04-18 05:30:00,72,15.71143568,2.094616413,,16.51737179,4.000107309,163.6800049,5.8859375,-0.851782799,0,12.4,0,0.35735693,20.22670343,5.912000275,29.44809026,13172,,
23030,2023-04-18 05:45:00,72,15.99445867,2.335230017,,9.668242148,4.000206678,163.6,5.877982712,-0.851782799,0,12.4,1.056772494,1.076847649,11.74902106,5.912000275,29.8,13172,,
23030,2023-04-18 06:00:00,72,0,0.613427734,,11.33886261,3.999981067,163.6,5.878277206,-0.851782799,0,12.4,0.590145831,1.076847649,10.68075256,5.912000275,29.37600098,13172,22.86904526,45.25134128
23030,2023-04-18 06:15:00,72,0,0.612925242,,14.83826141,3.999363476,163.6800049,5.878269854,-0.851782799,0,12.4,1.79882431,1.076847649,14.74311829,5.911800545,29.40799561,13172,,
23030,2023-04-18 06:30:00,72,0,0.329382278,,18.46933136,4.000121787,162.8800049,5.8859375,-0.851782799,0,12.4,0,1.076847649,18.66916504,5.904189839,29.77600098,13172,,
23030,2023-04-18 06:45:00,72,0,0.856020006,,20.42264115,3.999302699,162.8,5.877982712,-0.851782799,0,12.4,0.842107579,1.076847649,20.85592875,5.912000275,29.47962423,13172,,
23030,2023-04-18 07:00:00,72,0,0.75578675,,21.8294081,3.999547423,162.9608,5.869895788,-0.851782799,0,12.4,4.897108086,1.076847649,24.17269407,5.904000473,29.35216267,13172,22.86904526,45.31910421
23031,2023-04-17 08:30:00,72,0,1.281380196,72.14695963,,3.999809762,167.8400024,-527.3871582,5.959920057,0,17.36000061,0,0,72.68816871,5.968000031,29.58342453,14618,,
23031,2023-04-17 08:45:00,72,0,1.040116214,68.21553345,,3.999971484,167.8400024,-527.3871582,5.967851257,0,17.36000061,0,0,68.75745663,5.968000031,29.27217622,14618,,
23031,2023-04-17 09:00:00,72,0,1.200713336,65.37123166,,4.000414564,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,66.50503499,5.960042666,29.67199707,14618,21.43413127,25.69584044
23031,2023-04-17 09:15:00,72,0,1.563772679,61.5852356,,4.000030972,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,62.59066888,5.959999847,29.34354968,14618,,
23031,2023-04-17 09:30:00,72,0,1.504632568,58.87819824,,3.999833677,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,59.99680878,5.967836691,29.45600586,14618,,
23031,2023-04-17 09:45:00,72,0,1.483735938,56.17115479,,3.99998647,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,57.29998465,5.959999847,29.61562481,14618,,
23031,2023-04-17 10:00:00,72,0,1.281829834,53.19928589,,3.99972888,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,54.09825439,5.959999847,29.35226631,14618,20.56505009,27.32253749
23031,2023-04-17 10:15:00,72,0,1.483623745,50.76196594,,4.000134594,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,52.17167969,5.959999847,29.71999512,14618,,
23031,2023-04-17 10:30:00,72,0,1.504277924,47.64298401,,3.999635254,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,48.93397211,5.959999847,29.29613888,14618,,
23031,2023-04-17 10:45:00,72,0,1.443865967,45.48029175,,4.000210173,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,46.81151428,5.952000046,29.47209257,14618,,
23031,2023-04-17 11:00:00,72,0,1.262569147,43.0429718,,3.999466146,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,44.43061279,5.952000046,29.58377872,14618,19.1302387,30.35973792
23031,2023-04-17 11:15:00,72,0,1.261678095,40.60565186,,4.00014536,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,41.89632115,5.952000046,29.30413717,14618,,
23031,2023-04-17 11:30:00,72,0,1.444025568,38.57536926,,4.000065124,167.8400024,-527.3871582,5.951408768,0,17.36000061,0,0,40.08976111,5.952000046,29.71207071,14618,,
23031,2023-04-17 11:45:00,72,0,1.484375,36.00563965,,4.000307834,167.8400024,-527.3871582,5.951408768,0,17.36000061,0,0,37.23857535,5.952000046,29.30400443,14618,,
23031,2023-04-17 12:00:00,72,0,1.504548812,34.1126709,,4.000234812,167.7599976,-527.3871582,5.959630203,0,17.36000061,0,0,35.39772881,5.952000046,29.45607193,14618,19.07254219,34.43316575
23031,2023-04-17 12:15:00,72,0,1.261572266,31.81266479,,3.999934235,167.8400024,-527.3871582,5.951408768,0,17.36000061,0,0,32.9981438,5.943999863,29.55979389,14618,,
23031,2023-04-17 12:30:00,72,0,1.281542668,29.64506836,,3.99948346,167.5199951,-527.3871582,5.951408768,0,17.36000061,0,0,30.60992341,5.943999863,29.32823222,14618,,
23031,2023-04-17 12:45:00,72,0,1.403686876,27.75209961,,3.99997217,167.5199951,-527.3871582,5.943481064,0,17.36000061,0,0,28.72738953,5.943999863,29.73599854,14618,,
23031,2023-04-17 13:00:00,72,0,1.264350851,25.31477814,,3.999660705,167.5199951,-527.3871582,5.951408768,0,17.36000061,0,0,26.15796372,5.943999863,29.32800293,14618,20.02402092,32.66119543
23031,2023-04-17 13:15:00,72,0,0.835737046,23.28457733,,4.001307615,167.5199951,-527.3871582,5.951408768,0,17.36000061,0,0,24.14591993,5.93606684,29.53613213,14618,,
23031,2023-04-17 13:30:00,72,0,0.998306231,20.99429932,,3.99993981,167.5199951,-527.3871582,5.951408768,0,17.36000061,0,0,21.35507924,5.936000061,29.45593263,14618,,
23031,2023-04-17 13:45:00,72,0,1.079208597,18.96401672,,4.000300941,167.5199951,-527.3871582,5.943481064,0,17.36000061,0,0,19.27438678,5.936000061,29.37600098,14618,,
23031,2023-04-17 14:00:00,72,0,1.322338867,16.66401062,,3.999965492,167.5199951,-527.3871582,5.943481064,0,17.36000061,0,0,16.91109386,5.936000061,29.69604842,14618,19.94722273,33.37086844
23031,2023-04-17 14:15:00,72,1.156115707,0.978199839,15.84503174,,4.000484827,167.5199951,-527.3871582,5.951408768,0,17.36000061,0,0,16.14042664,5.936000061,29.29599609,14618,,
23031,2023-04-17 14:30:00,72,0,1.282798236,16.25206909,,4.000431888,167.5199951,-527.3871582,5.943481064,0,17.36000061,0,0,16.36263744,5.936000061,29.61697912,14618,,
23031,2023-04-17 14:45:00,72,0,1.483560553,16.25206909,,3.999825125,167.5199951,-527.3871582,5.935260391,0,17.36000061,0,0,16.6199295,5.936000061,29.39168264,14618,,
23031,2023-04-17 15:00:00,72,0,1.484375,16.38938141,,3.999708688,167.4400024,-527.3871582,5.943481064,0,17.36000061,0,0,16.59544093,5.927999878,29.44815961,14618,20.51849964,34.44223031
23031,2023-04-17 15:15:00,72,0,1.281297773,15.98234558,,3.99974901,167.5199951,-527.3871582,5.935260391,0,17.36000061,0,0,16.07930806,5.927999878,29.67143904,14618,,
23031,2023-04-17 15:30:00,72,0,1.241320801,15.98278239,,3.999993128,167.5199951,-527.3871582,5.935260391,0,17.36000061,0,0,16.54286652,5.927999878,29.26400146,14618,,
23031,2023-04-17 15:45:00,72,0,1.444333451,15.98234558,,4.000050558,167.5199951,-527.3871582,5.927038956,0,17.36000061,0,0,16.02849419,5.927902332,29.64029507,14618,,
23031,2023-04-17 16:00:00,72,0,1.524884033,16.38938141,,3.999912997,167.5191872,-527.3871582,5.927038956,0,17.36000061,0,0,16.67069897,5.927999878,29.37567772,14618,21.0959101,35.77584267
23031,2023-04-17 16:15:00,72,0.180562872,1.423816261,15.84503174,,4.000168404,167.4408755,-527.3871582,5.927038956,0,17.36000061,0,0,15.98517774,5.920000076,29.45626778,14618,,
23031,2023-04-17 16:30:00,72,0.077018934,1.241320801,15.84503174,,4.000313104,167.1199951,-527.3871582,5.927038956,0,17.36000061,0,0,16.00220326,5.920000076,29.52785753,14618,,
23031,2023-04-17 16:45:00,72,0,1.484067824,16.25206909,,4.000403631,167.1199951,-527.3871582,5.927038956,0,17.36000061,0,0,16.30333219,5.920000076,29.39192354,14618,,
23031,2023-04-17 17:00:00,72,0,1.522468976,16.38938141,,4.000133343,173.7556541,-527.3871582,5.919111252,0,17.36000061,0,0,16.66129252,5.911999893,29.76742122,14618,22.2515014,35.91312045
23031,2023-04-17 17:15:00,72,0,1.485168796,16.38938141,,4.000140101,167.0400024,-527.3871582,5.919111252,0,17.36000061,0,0,16.71411743,5.912157957,29.29552193,14618,,
23031,2023-04-17 17:30:00,72,1.728965948,1.181270406,15.71262207,,4.000081205,167.1199951,-527.3871582,5.919111252,0,17.36000061,0,0,16.67130432,5.911999893,29.58399658,14618,,
23031,2023-04-17 17:45:00,72,2.02279685,1.524884033,15.71262207,,3.999675581,167.1199951,-527.3871582,5.910890198,0,17.36000061,0,0,16.0034256,5.911999893,29.42378753,14618,,
23031,2023-04-17 18:00:00,72,1.850468366,1.241507305,15.57530823,,3.999840048,167.1199951,-527.3871582,5.910890198,0,17.36000061,0,0,15.69591961,5.904078617,29.37615882,14618,22.95449638,36.57222564
23031,2023-04-17 18:15:00,72,2.448094253,1.281718565,15.57530823,,4.000430575,167.0400024,-527.3871582,5.902668762,0,17.36000061,0,0,15.86642456,5.90399971,29.73599854,14618,,
23031,2023-04-17 18:30:00,72,1.072695732,0.937606165,15.57530823,,4.000155893,167.1199951,-527.3871582,5.902668762,0,17.36000061,0,0,15.54116578,5.90399971,29.27198311,14618,,
23031,2023-04-17 18:45:00,72,0.668995164,1.038754841,15.57530823,,3.999907709,167.1199951,-527.3871582,5.902668762,0,17.36000061,0,0,15.48110809,5.895999908,29.55994832,14618,,
23031,2023-04-17 19:00:00,72,0.195775348,0.998266602,15.71262207,,4.000487512,167.1199951,-527.3871582,5.89474144,0,17.36000061,0,0,15.71229858,5.895999908,29.45600586,14618,22.92028094,38.38672246
23031,2023-04-17 19:15:00,72,0.271787363,1.200811768,15.71262207,,4.000073207,167.0400024,-527.3871582,5.886722178,0,17.36000061,0,0,15.7275568,5.895999908,29.4,14618,,
23031,2023-04-17 19:30:00,72,0.251358328,0.998390086,15.71262207,,3.999926338,167.0405297,-527.3871582,5.886520386,0,17.36000061,0,0,15.6437973,5.895947176,29.66394876,14618,,
23031,2023-04-17 19:45:00,72,0,0.978095848,16.25206909,,4.000389807,167.1199951,-527.3871582,5.886520386,0,17.36000061,0,0,16.24317627,5.887999725,29.26400146,14618,,
23031,2023-04-17 20:00:00,72,0,1.281183015,15.98234558,,3.999964029,167.0400024,-527.3871582,5.87829895,0,17.36000061,0,0,16.12330017,5.8878668,29.67199707,14618,22.74091836,39.94221835
23031,2023-04-17 20:15:00,72,0,1.42378486,15.98234558,,3.999359303,167.0400024,-527.3871582,5.870444206,0,17.36000061,0,0,15.93492432,5.879999924,29.39185711,14618,,
23031,2023-04-17 20:30:00,72,0,1.038129924,16.25206909,,3.999950242,166.7199951,-527.3871582,5.870371246,0,17.36000061,0,0,16.27742767,5.879999924,29.50400391,14618,,
23031,2023-04-17 20:45:00,72,0,1.483640025,16.25206909,,3.999978153,166.7199951,-527.3871582,5.89474144,0,17.36000061,0,20.50249786,16.35449066,5.895999908,29.63138286,14618,,
23031,2023-04-17 21:00:00,72,0,1.403553797,16.38938141,,4.000383243,166.6400024,-527.3871582,5.89474144,0,17.36000061,0,20.50249786,16.39730225,5.895999908,29.20799561,14618,23.4147942,38.57580409
23031,2023-04-17 21:15:00,72,0,1.484008699,16.38938141,,3.999715461,166.6400024,-527.3871582,5.886520386,0,17.36000061,0,20.50249786,16.44867706,5.895999908,29.58404892,14618,,
23031,2023-04-17 21:30:00,72,0,1.504588284,16.38938141,,4.000058894,166.6400024,-527.3871582,5.886520386,0,17.36000061,0,20.50249786,16.465802,5.888009526,29.42394022,14618,,
23031,2023-04-17 21:45:00,72,0,1.42375658,16.92882996,,4.000354116,166.6400024,-527.3871582,5.87829895,0,17.36000061,0,20.50249786,17.03949432,5.887999725,29.29599609,14618,,
23031,2023-04-17 22:00:00,72,0,1.423906331,17.06123962,,4.00068731,166.5599976,-527.3871582,5.870371246,0,17.36000061,0,20.50249786,17.46762238,5.879999924,29.71202889,14618,21.42091749,47.68797388
23031,2023-04-17 22:15:00,72,0,1.3628479,16.65420227,,3.99997843,166.5599976,-527.3871582,5.870371246,0,17.36000061,1.200073242,20.50249786,16.80830536,5.879999924,29.30380178,14618,,
23031,2023-04-17 22:30:00,72,0,1.242985922,16.65420227,,4.000091225,166.5599976,-527.3871582,5.89416643,0,17.36000061,0,35.95574646,16.91105652,5.895999908,29.63199463,14618,,
23031,2023-04-17 22:45:00,72,0,1.201998963,17.33586731,,4.000329956,166.5599976,-527.3871582,5.886520386,0,17.36000061,0,35.95574646,17.40768433,5.887999725,29.35188071,14618,,
23031,2023-04-17 23:00:00,72,0,1.241169468,17.19855347,,4.000239035,166.5599976,-527.3871582,5.886519095,0,17.36000061,0,35.95574646,17.48474731,5.887999725,29.26410692,14618,20.5815288,54.14545847
23031,2023-04-17 23:15:00,72,0,1.443863525,17.08870239,,3.999935531,166.5599976,-527.3871582,5.870371246,0,17.36000061,0,35.95574646,18.13036469,5.879999924,29.69599527,14618,,
23031,2023-04-17 23:30:00,72,0,1.281829834,17.33586731,,3.999610084,166.5599976,-527.3871582,5.902382903,0,17.36000061,0,40.62829285,17.85293884,5.895999908,29.24840673,14618,,
23031,2023-04-17 23:45:00,72,0,1.240452293,17.19855347,0,3.999743198,166.5599976,-527.3871582,5.886520386,0,17.36000061,0,40.62829285,17.93856354,5.888175114,29.55217724,14618,,
23031,2023-04-18 00:00:00,72,0,0.978009033,17.33586731,,3.999971776,166.5599976,-527.3871582,5.87829895,0,17.36000061,0,40.62829285,18.375107,5.879999924,29.3995821,14618,21.6598184,52.64166033
23031,2023-04-18 00:15:00,72,0,1.261572266,16.65722905,,4.000523351,166.5599976,-527.3871582,5.87820121,0,17.36000061,0.800048828,40.62829285,18.16118927,5.879999924,29.39210297,14618,,
23031,2023-04-18 00:30:00,72,0,1.201735882,17.33586731,,3.992035684,166.5599976,-527.3871582,5.902668762,0,17.36000061,0,51.46123657,18.73501449,5.895999908,29.63987414,14618,,
23031,2023-04-18 00:45:00,72,0,1.24177391,16.92882996,,4.000250584,166.5599976,-527.3871582,5.902278075,0,17.36000061,0,51.46123657,18.42662964,5.888094443,29.26409613,14618,,
23031,2023-04-18 01:00:00,72,0,1.626159668,16.38447876,,4.000043858,166.5599976,-527.3871582,5.886226654,0,17.36000061,0,51.46123657,17.8015625,5.887999725,29.60833909,14618,22.22298046,51.21831649
23031,2023-04-18 01:15:00,72,0,1.504286915,17.19855347,,4.000492397,166.5599976,-527.3871582,5.87829895,0,17.36000061,0,51.46123657,18.76913147,5.879999924,29.37584081,14618,,
23031,2023-04-18 01:30:00,72,0,1.500578613,16.62772034,,3.994603185,166.5599976,-527.3871582,5.902375552,0,17.36000061,0,51.46123657,18.92325745,5.895999908,29.37600861,14618,,
23031,2023-04-18 01:45:00,72,12.45187626,2.841436768,15.30558319,,3.999629907,166.5599976,-527.3871582,5.894153976,0,17.36000061,0,51.46123657,16.77405548,5.887999725,29.59204333,14618,,
23031,2023-04-18 02:00:00,72,10.56681442,2.355322266,14.35419617,,4.000125692,166.5599976,-527.3871582,5.886226654,0,17.36000061,0,51.46123657,15.86642456,5.879999924,29.34398885,14618,22.81743497,49.18391471
23031,2023-04-18 02:15:00,72,11.53416672,2.578125,14.49151001,,4.000280461,166.5599976,-527.3871582,5.878209191,0,17.36000061,6.400390625,58.85646973,15.16429291,5.872066576,29.73599854,14618,,
23031,2023-04-18 02:30:00,72,0,1.443865967,17.19807682,,3.99984447,166.5599976,-527.3871582,5.910596466,0,17.36000061,0,61.84869385,17.11655731,5.90399971,29.26403448,14618,,
23031,2023-04-18 02:45:00,72,0,1.281829834,17.87531433,,4.000050788,166.5599976,-527.3871582,5.902375412,0,17.36000061,0,61.84869385,17.86150055,5.895999908,29.43235923,14618,,
23031,2023-04-18 03:00:00,72,4.531826537,1.503895358,13.81965332,,4.000647472,166.5599976,-527.3871582,5.886230409,0,17.36000061,0,61.84869385,13.39184418,5.887897452,29.63179019,14618,21.38484871,50.88880157
23031,2023-04-18 03:15:00,72,0,0.815925892,15.84503174,,3.999856114,166.5599976,-527.3871582,5.87829895,0,17.36000061,0,61.84869385,15.30129547,5.879999924,29.27199707,14618,,
23031,2023-04-18 03:30:00,72,0,1.078426132,23.28449707,,4.000111253,166.5599976,-527.3871582,5.910890198,0,17.36000061,0,70.09364624,23.98373108,5.895999908,29.65612144,14618,,
23031,2023-04-18 03:45:00,72,12.42966461,2.13336318,13.41261597,,4.000532321,166.6400024,-527.3871582,5.89474144,0,17.36000061,0,70.09364624,13.8199707,5.887999725,29.37600098,14618,,
23031,2023-04-18 04:00:00,72,7.922132874,1.686535941,13.27530212,,3.999763651,166.5599976,-527.3871582,5.87829895,0,17.36000061,0.430026245,70.09364624,13.04208987,5.879844249,29.42446602,14618,22.28431595,48.33316198
23031,2023-04-18 04:15:00,72,0,1.038506759,18.82670288,,3.999939042,166.5599976,-527.3871582,5.89474144,0,17.36000061,0,70.09364624,18.66638031,5.895891111,29.67156196,14618,,
23031,2023-04-18 04:30:00,72,0,1.018474433,18.55697937,,4.000256917,166.6400024,-527.3871582,5.886519603,0,17.36000061,0,70.09364624,18.88900757,5.879999924,29.27199707,14618,,
23031,2023-04-18 04:45:00,72,16.00038147,2.800874086,11.38233261,,4.000083372,166.6400024,-527.3871582,5.902375412,0,17.36000061,0,70.09364624,12.88665314,5.887999725,29.64000244,14618,,
23031,2023-04-18 05:00:00,72,0.17490381,1.261572266,15.71262207,,3.999228799,166.6400024,-527.3871582,5.886341304,0,17.36000061,0,70.09364624,15.13860626,5.879999924,29.39200439,14618,22.89131842,46.12009947
23031,2023-04-18 05:15:00,72,3.010494995,1.281222085,13.95206299,,4.000316611,166.5599976,-527.3871582,5.89474144,0,17.36000061,0,70.09364624,12.93802795,5.887999725,29.50437177,14618,,
23031,2023-04-18 05:30:00,72,0,1.038552317,17.60559082,,4.000567356,166.6400024,-527.3871582,5.87829895,0,17.36000061,0,70.09364624,17.24499512,5.879999924,29.55154133,14618,,
23031,2023-04-18 05:45:00,72,0,1.201080548,22.20560455,,3.999879367,166.6400024,-527.3871582,5.910890198,0,17.36000061,0,80.92659302,22.82778473,5.895999908,29.30411795,14618,,
23031,2023-04-18 06:00:00,72,5.761445618,1.747686768,13.13798828,,4.000765993,166.6400024,-527.3871582,5.886520386,0,17.36000061,0,80.92659302,12.19308548,5.879999924,29.75205662,14618,22.86904526,45.25134128
23031,2023-04-18 06:15:00,72,15.96335693,3.043482717,13.82280918,,4.000455016,166.6400024,-527.3871582,5.919111252,0,17.36000061,0,92.36173096,15.80648499,5.888199465,29.32840218,14618,,
23031,2023-04-18 06:30:00,72,0,1.119793701,18.95420837,,3.999775057,166.0800049,-527.3871582,5.902668762,0,17.36000061,0,92.36173096,18.50369263,5.895999908,29.47237589,14618,,
23031,2023-04-18 06:45:00,72,0,1.241320801,21.93587799,,3.998538545,166.0800049,-527.3871582,5.886520386,0,17.36000061,0,92.36173096,22.7335968,5.879999924,29.55181163,14618,,
23031,2023-04-18 07:00:00,72,0,1.038585448,17.60559082,,4.000011423,166.1599976,-527.3871582,5.910890198,0,17.36000061,0,104.7346802,19.24938307,5.895999908,29.34423528,14618,22.86904526,45.31910421
23031,2023-04-18 07:15:00,72,0,0.836089414,16.38938141,,3.999846564,166.0800049,-527.3871582,5.886520386,0,17.36000061,0,104.7346802,15.5239212,5.879999924,29.71999512,14618,,
23032,2023-04-17 08:30:00,72,0,1.281380196,72.14695963,,3.999809762,167.8400024,-527.3871582,5.959920057,0,17.36000061,0,0,72.68816871,5.968000031,29.58342453,14618,,
23032,2023-04-17 08:45:00,72,0,1.040116214,68.21553345,,3.999971484,167.8400024,-527.3871582,5.967851257,0,17.36000061,0,0,68.75745663,5.968000031,29.27217622,14618,,
23032,2023-04-17 09:00:00,72,0,1.200713336,65.37123166,,4.000414564,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,66.50503499,5.960042666,29.67199707,14618,21.43413127,25.69584044
23032,2023-04-17 09:15:00,72,0,1.563772679,61.5852356,,4.000030972,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,62.59066888,5.959999847,29.34354968,14618,,
23032,2023-04-17 09:30:00,72,0,1.504632568,58.87819824,,3.999833677,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,59.99680878,5.967836691,29.45600586,14618,,
23032,2023-04-17 09:45:00,72,0,1.483735938,56.17115479,,3.99998647,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,57.29998465,5.959999847,29.61562481,14618,,
23032,2023-04-17 10:00:00,72,0,1.281829834,53.19928589,,3.99972888,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,54.09825439,5.959999847,29.35226631,14618,20.56505009,27.32253749
23032,2023-04-17 10:15:00,72,0,1.483623745,50.76196594,,4.000134594,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,52.17167969,5.959999847,29.71999512,14618,,
23032,2023-04-17 10:30:00,72,0,1.504277924,47.64298401,,3.999635254,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,48.93397211,5.959999847,29.29613888,14618,,
23032,2023-04-17 10:45:00,72,0,1.443865967,45.48029175,,4.000210173,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,46.81151428,5.952000046,29.47209257,14618,,
23032,2023-04-17 11:00:00,72,0,1.262569147,43.0429718,,3.999466146,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,44.43061279,5.952000046,29.58377872,14618,19.1302387,30.35973792
23032,2023-04-17 11:15:00,72,0,1.261678095,40.60565186,,4.00014536,167.8400024,-527.3871582,5.959630203,0,17.36000061,0,0,41.89632115,5.952000046,29.30413717,14618,,
23032,2023-04-17 11:30:00,72,0,1.444025568,38.57536926,,4.000065124,167.8400024,-527.3871582,5.951408768,0,17.36000061,0,0,40.08976111,5.952000046,29.71207071,14618,,
23032,2023-04-17 11:45:00,72,0,1.484375,36.00563965,,4.000307834,167.8400024,-527.3871582,5.951408768,0,17.36000061,0,0,37.23857535,5.952000046,29.30400443,14618,,
