DATETIME;06299_TI1302.PV;06299_MI1302.PV;06299_TI1402.PV;06299_MI1402.PV;07633_TI0601.PV;07633_HI0101.PV;07781_TI1501.PV;07781_MI1501.PV
2023-07-10 00:00:00.000;20,757164;67,76068337;23,13760757;65,21329474;21,3228909;56,64525223;20,26723459;52,34375
2023-07-10 01:00:00.000;20,42756462;74,71562993;22,76044064;65,53389461;21,00694275;56,50419617;20,29629517;52,50828405
2023-07-10 02:00:00.000;20,22003937;67,91250564;22,40516281;65,73992157;20,73567963;56,10633469;20,3614006;52,32928085
2023-07-10 03:00:00.000;18,8161869;72,24880214;20,30549049;67,15598297;20,35590363;56,69090126;20,30144107;52,33289719
2023-07-10 04:00:00.000;19,5974617;68,85463016;20,58625984;66,59443665;20,17365622;56,68067156;20,18959808;52,60269409
2023-07-10 05:00:00.000;19,90264511;68,19114453;20,37370035;67,22972373;19,95442963;56,92737198;20,4283123;51,92419052
2023-07-10 06:00:00.000;19,73174286;68,74314954;19,45041874;69,5755972;20,07740021;57,86404258;20,15885353;52,60416412
2023-07-10 07:00:00.000;20,40314865;67,25850267;19,08474922;69,74394989;20,07016754;55,98336029;20,0214119;47,3379631
2023-07-10 08:00:00.000;18,8161869;72,54978516;19,54863167;67,92488493;19,85151679;57,58564758;20,0214119;49,36342621
2023-07-10 09:00:00.000;20,20783043;67,10714722;20,32990456;66,64818619;20,21122742;58,27828515;20,09375;49,42243408
2023-07-10 10:00:00.000;20,32990456;68,92308;20,69612694;66,61480808;20,97438812;58,93113327;20,43193054;47,22428307
2023-07-10 11:00:00.000;19,79789866;71,83282249;20,14347959;68,91807235;21,79542542;58,10286331;20,43012047;45,50427756
2023-07-10 12:00:00.000;19,68224183;69,18151573;19,23123932;71,57475632;22,32711495;57,71441945;20,14190831;49,08853912
2023-07-10 13:00:00.000;19,01150513;71,05845255;19,2841252;71,53886044;23,03431032;57,19140625;20,42107964;55,4242474
2023-07-10 14:00:00.000;19,64699547;71,69713593;19,80805854;70,91803137;23,39509251;56,73929214;20,70138931;56,76421682
2023-07-10 15:00:00.000;20,05957103;71,56385464;20,01224528;68,74989398;24,00185123;56,21484375;20,29629517;48,72702662
2023-07-10 16:00:00.000;19,05217901;72,50481322;20,02160417;70,86702728;24,03067017;55,02126694;20,08832359;49,36342621
2023-07-10 17:00:00.000;18,80397987;73,28409576;20,20783043;69,6943263;23,75578308;54,73553085;20,23661804;50,16769218
2023-07-10 18:00:00.000;20,63508987;67,64427948;19,31608718;72,32725459;23,73408508;54,90891034;20,15885353;50,25367142
2023-07-10 19:00:00.000;19,25321874;71,52058792;19,14578629;72,18543243;23,56563168;55,27806473;20,4283123;51,38888931
2023-07-10 20:00:00.000;20,02471924;67,88278555;20,03692818;68,71451613;23,22772217;55,94357681;20,09375;49,84064413
2023-07-10 21:00:00.000;20,35432053;67,05928333;22,77138519;66,70294285;22,84432983;56,08825302;20,22395706;50,04340363
2023-07-10 22:00:00.000;20,73274994;67,5483555;23,27188873;65,34983052;22,04137421;55,83261016;20,49160767;51,38888931
2023-07-10 23:00:00.000;20,64397818;72,30388972;23,01553345;65,26154486;21,65798187;55,92549133;20,42650414;50,83911896
2023-07-11 00:00:00.000;20,6171819;73,20635008;22,71034813;65,9596508;21,51330566;56,20557721;20,56394577;51,26953125
2023-07-11 01:00:00.000;20,40314865;66,96394097;22,61268997;65,86199188;21,13353729;56,07016754;20,48256683;51,31525351
2023-07-11 02:00:00.000;20,3313997;67,75117762;22,40516281;66,4967804;20,89482117;55,96165848;20,3614006;51,93503952
2023-07-11 03:00:00.000;19,81026208;68,69411469;20,3228044;67,52220154;20,78631592;55,71209335;20,08470726;52,34375
2023-07-11 04:00:00.000;19,15372087;71,64041731;20,57405281;66,65026531;20,56780678;56,51142883;20,3614006;51,38888931
2023-07-11 05:00:00.000;20,14679337;67,7395978;20,52522278;67,0832769;20,34143066;57,18778992;20,22395706;51,92780685
2023-07-11 06:00:00.000;19,19461632;72,37929476;20,17120934;67,81517792;20,21122742;56,65248871;20,15885353;51,25144577
2023-07-11 07:00:00.000;20,42756462;67,40886165;19,31669044;70,1804211;20,39967422;56,94217846;20,0214119;48,14814758
2023-07-11 08:00:00.000;19,43876457;69,35330963;18,64375687;72,17387852;20,22207642;57,31799698;20,15885353;47,74305344
2023-07-11 09:00:00.000;20,73643719;73,59860113;19,08683823;70,93576565;20,24433323;57,19140625;20,3614006;51,2550621
2023-07-11 10:00:00.000;20,71852465;70,72054291;20,01353748;68,28020075;21,00332642;58,265625;20,1660881;49,03648858
2023-07-11 11:00:00.000;19,97589111;68,63260823;20,52522278;66,91752574;21,66159821;56,92737198;20,56394577;51,71867262
2023-07-11 12:00:00.000;18,9992981;71,48321662;20,757164;67,17146373;22,12323352;56,10995483;20,56394577;53,57614271
2023-07-11 13:00:00.000;19,90264511;68,90214766;20,11677824;70,32990265;22,58659897;56,58700902;20,34512329;49,95539199
2023-07-11 14:00:00.000;19,34146584;71,35387983;19,41435051;72,98795088;23,2313385;56,09548569;20,56394577;48,55324173
2023-07-11 15:00:00.000;20,87923813;67,21022763;19,13194904;74,14609376;23,6436615;57,02616466;20,4174614;51,11400223
2023-07-11 16:00:00.000;20,37753032;67,72045624;20,30080261;70,43545703;23,88599396;57,28227166;20,294487;51,11034456
2023-07-11 17:00:00.000;18,91106728;73,96828861;20,6888857;69,55977014;24,15364838;58,66247177;20,22395706;47,94310038
2023-07-11 18:00:00.000;19,58912192;72,73222726;21,18442345;68,01049805;24,02705383;58,29261618;20,3614006;49,15977191
2023-07-11 19:00:00.000;19,31427357;71,75496072;20,25321407;69,76286581;23,90045929;58,38758469;20,33427429;51,79397964
2023-07-11 20:00:00.000;18,99092132;72,49857366;19,07254219;72,80334232;23,48813629;58,26099396;20,60373306;53,26777008
2023-07-11 21:00:00.000;20,73274994;74,05867656;23,2596817;65,26624539;23,24580383;59,06032944;22,2421875;53,52870676
2023-07-11 22:00:00.000;21,23287614;73,72992376;23,9310894;65,52696018;22,60343597;59,05243494;21,30902672;50,02893448
2023-07-11 23:00:00.000;21,24716045;72,982465;23,32071877;66,85357134;22,30541229;58,6769371;20,30352974;52,33289719
2023-07-12 00:00:00.000;20,84397521;71,94896762;22,72255707;68,35734213;22,04860687;59,07479477;20,22395706;52,33289719
2023-07-12 01:00:00.000;20,66327315;68,94659315;22,28111365;70,32990265;21,43913871;59,34244537;20,04853821;52,90468013
2023-07-12 02:00:00.000;20,45197868;70,29540944;22,13660049;70,04989293;21,12992096;58,53587723;20,28001976;51,66377258
2023-07-12 03:00:00.000;20,57405281;67,36054021;20,33074952;68,94274258;21,01779175;58,54311371;20,48256683;51,65653992
2023-07-12 04:00:00.000;18,76735687;73,2596817;20,54963875;67,55833975;20,76461029;58,68778992;20,49884224;51,38888931
2023-07-12 05:00:00.000;20,2497521;71,48219629;20,53743172;68,18184052;20,65084095;59,07479477;20,37405968;51,51909637
2023-07-12 06:00:00.000;20,62978855;72,67647971;19,8513015;69,80961276;20,51504517;59,21947098;20,0214119;52,01908598
2023-07-12 07:00:00.000;18,96623472;72,13450686;18,9992981;72,62177626;20,334198;59,07479477;20,42650414;50,4033125
2023-07-12 08:00:00.000;20,87923813;73,58964356;19,18240929;71,31139858;20,50057983;58,95182037;20,15885353;49,23321533
2023-07-12 09:00:00.000;20,89144516;67,6339209;20,24386645;68,4245556;20,33781433;59,20500565;20,29629517;50,05703502
2023-07-12 10:00:00.000;20,757164;67,42627446;20,69612694;67,5466156;20,97438812;60,14515995;19,95630836;50,57870102
2023-07-12 11:00:00.000;20,58511861;71,18286842;20,32382638;69,49981128;21,91478729;60,44558457;20,08651543;46,94420415
2023-07-12 12:00:00.000;20,15731289;68,26422552;19,18240929;72,551651;22,59114838;59,47265625;20,3614006;50,95718545
2023-07-12 13:00:00.000;19,18240929;71,8776875;19,35331345;71,84746083;23,16587727;58,94820404;20,294487;48,95833206
2023-07-12 14:00:00.000;20,63508987;66,95820521;20,53743172;69,06033325;23,5775385;58,25737762;20,29629517;48,68706512
2023-07-12 15:00:00.000;20,02471924;68,74744071;21,09897232;67,47337341;23,50260162;57,03486633;20,42650414;48,68344879
2023-07-12 16:00:00.000;19,54863167;69,2445687;21,10115921;67,81067903;23,19155121;57,14970699;20,5293867;50,17361069
2023-07-12 17:00:00.000;18,95046806;72,50133183;21,06934175;67,27805328;23,33984375;56,53088594;20,0214119;49,03469326
2023-07-12 18:00:00.000;19,06033516;71,31600833;21,08676338;67,05831909;23,10474396;55,97873306;20,15885353;51,7457619
2023-07-12 19:00:00.000;19,63408279;69,00653304;20,95116247;66,83576197;22,57667542;56,38382339;20,56394577;49,49363327
2023-07-12 20:00:00.000;19,24344635;69,72824468;20,53409469;68,52536728;22,30179596;56,52126694;20,3614006;50,98931055
2023-07-12 21:00:00.000;20,54406085;73,63669432;22,46848551;67,96522642;22,05222321;56,52126694;20,22034073;50,17361069
2023-07-12 22:00:00.000;20,00378528;71,05695686;22,87226543;65,76433563;21,52777863;56,78168488;20,3614006;48,60754824
2023-07-12 23:00:00.000;20,2322464;70,86264857;23,32071877;71,343346;20,99786448;56,7955523;20,3614006;50,98379517
2023-07-13 00:00:00.000;20,1590023;67,32688141;21,51313142;71,74596405;20,86588287;56,66594315;20,22395706;51,52632904
2023-07-13 01:00:00.000;20,02471924;67,18039703;22,16101646;65,87955938;20,60908508;56,26446533;20,3614006;51,59467122
2023-07-13 02:00:00.000;20,00030518;67,10714722;22,3192251;70,73653479;20,35228729;56,92274094;20,49884224;51,2550621
2023-07-13 03:00:00.000;18,76735687;70,7435858;20,38960819;66,12965485;20,08579786;57,57210166;20,42650414;51,14294052
2023-07-13 04:00:00.000;19,97589111;67,40053564;20,53743172;65,3829592;19,943573;58,00265738;20,4174614;51,25867844
2023-07-13 05:00:00.000;20,03692818;67,33893519;20,52522278;65,51032898;19,77358246;57,761744;20,22395706;51,52271271
2023-07-13 06:00:00.000;20,07767552;71,25803825;20,23123843;66,66907032;19,95442963;56,96976089;20,09375;52,34013367
2023-07-13 07:00:00.000;19,87529215;70,69534427;19,79160166;67,38359369;19,80612946;57,62442017;20,36320877;49,76851654
2023-07-13 08:00:00.000;19,66178674;67,75528274;20,17120934;66,21643569;19,81698608;57,33868408;20,49703407;51,42082977
2023-07-13 09:00:00.000;20,39094162;67,2632172;19,43547837;68,97904904;19,95080566;56,67317581;20,49884224;52,83558816
2023-07-13 10:00:00.000;20,11017227;67,45542934;20,32990456;65,53734796;20,45271361;54,89743493;20,22395706;48,81140728
2023-07-13 11:00:00.000;19,437322;71,5018158;20,69612694;70,79235267;21,2890625;54,12326431;20,49884224;50,17361069
2023-07-13 12:00:00.000;19,23123932;69,04080986;20,26597714;66,54071278;21,6905365;53,8339119;20,15885353;49,90234375
2023-07-13 13:00:00.000;19,83242125;67,32481758;19,57304573;70,89144897;22,33072662;53,52298628;20,15885353;47,37950739
2023-07-13 14:00:00.000;20,51301575;75,05920793;19,02371216;70,76643195;22,43923187;53,03227793;20,42650414;52,36377648
2023-07-13 15:00:00.000;20,14679337;67,18039703;19,18240929;71,47181518;22,11132655;54,11602783;20,42650414;49,08008004
2023-07-13 16:00:00.000;19,07254219;70,52164557;19,87077713;70,07405488;22,41753387;54,5600486;20,05034637;51,66377258
2023-07-13 17:00:00.000;20,02471924;67,71752167;19,08474922;72,54957564;22,74978294;54,37282944;20,29267883;47,48263931
2023-07-13 18:00:00.000;20,63508987;73,86944059;19,62187576;68,93727535;22,40813103;53,97919556;20,56394577;50,04340363
2023-07-13 19:00:00.000;20,22763515;71,33214218;20,69612694;66,08172607;21,70959481;53,54215947;20,3614006;47,75390625
2023-07-13 20:00:00.000;20,02471924;67,0596422;20,48860168;66,91183472;21,07204437;53,3203125;20,29629517;49,94952992
2023-07-13 21:00:00.000;20,08690419;72,15396812;22,85061303;66,83343055;21,25650787;53,71817017;20,294487;49,66989396
2023-07-13 22:00:00.000;20,33150551;67,7468193;23,42013417;69,8785496;20,8984375;53,85316818;20,29629517;48,88753273
2023-07-13 23:00:00.000;20,14679337;67,64705822;21,9521239;68,41313089;20,73567963;55,05280685;20,35602968;50,17361069
2023-07-14 00:00:00.000;19,80498695;70,0833372;22,80935936;71,06462544;20,46440887;55,04557037;20,20870161;51,12847137
2023-07-14 01:00:00.000;19,80498695;69,94372837;21,36132827;70,29697092;20,2800704;55,25285409;20,41565323;50,71614456
2023-07-14 02:00:00.000;20,03692818;68,66513019;22,34412575;65,14362718;20,08463287;54,51750565;20,49884224;51,38888931
2023-07-14 03:00:00.000;19,90264511;67,30246735;20,44412221;66,05731201;19,921875;54,96772116;20,09555093;52,6114006
2023-07-14 04:00:00.000;20,00030518;67,53017735;20,54963875;65,69109344;19,70124054;54,26794052;20,08832359;52,34375
2023-07-14 05:00:00.000;19,95642849;67,87964735;20,52522278;65,98406982;19,41565069;54,43069839;20,09194183;52,48118973
2023-07-14 06:00:00.000;18,9992981;69,1702528;20,00671553;66,84561165;19,63502816;54,74285809;20,15885353;52,30757842
2023-07-14 07:00:00.000;19,33769105;68,82344128;19,4875946;67,68729756;19,46494714;55,75810242;20,42650414;46,52777863
2023-07-14 08:00:00.000;19,8365975;68,37671661;19,79277992;67,44895935;19,70124054;54,46255198;20,294487;48,28920746
2023-07-14 09:00:00.000;20,03692818;68,44754555;18,93826103;70,32990265;19,74793132;53,98582077;20,27307509;48,95833206
2023-07-14 10:00:00.000;18,9992981;73,28061542;19,18240929;69,93387317;20,334198;54,13049698;20,08109093;50,8535881
2023-07-14 11:00:00.000;20,03902183;70,45198059;19,81719398;68,39764579;21,00332642;54,42560018;20,294487;49,4972496
2023-07-14 12:00:00.000;19,74394989;69,10165915;20,52522278;66,726013;21,51692963;53,97497177;20,15885353;48,08333315
2023-07-14 13:00:00.000;20,39094162;67,1003819;20,98885914;66,43780928;22,22222137;54,52112198;20,42650414;49,63830948
2023-07-14 14:00:00.000;19,77516959;69,24308307;20,92379074;67,76124345;23,10474396;54,76457648;20,22395706;49,3256178
2023-07-14 15:00:00.000;20,2439338;67,5466156;20,29725704;69,89741211;23,50260162;55,03472137;20,49884224;48,57544795
2023-07-14 16:00:00.000;18,87722397;71,62724114;19,42270678;71,97533488;23,89181359;55,83044052;20,22395706;51,53356552
2023-07-14 17:00:00.000;20,24445343;67,35129547;19,01150513;72,71654849;24,15364838;54,9105454;20,49884224;46,71829375
2023-07-14 18:00:00.000;20,00030518;67,40013123;20,36749577;67,70011791;24,15364838;53,95688629;20,09194183;51,66377258
2023-07-14 19:00:00.000;18,9992981;72,36600281;21,02572632;65,81602357;24,01238993;53,95688629;20,22395706;48,57711126
2023-07-14 20:00:00.000;19,68573068;68,02474595;19,91485405;68,75970493;23,38393278;54,1015625;20,3614006;47,3379631
2023-07-14 21:00:00.000;20,46418571;68,57487154;21,75817108;71,64863722;22,82985687;54,24985504;20,3614006;49,56537871
2023-07-14 22:00:00.000;20,20783043;67,46817436;21,55064583;69,77612989;22,4500885;53,44380278;20,02478624;52,06886673
2023-07-14 23:00:00.000;20,75645881;71,44514441;22,0419852;66,91733742;22,05222321;53,02011108;20,42650414;51,52632904
2023-07-15 00:00:00.000;20,11017227;75,22424944;22,74697113;70,47639465;21,77011108;52,50289154;20,0214119;51,35992005
2023-07-15 01:00:00.000;19,79277992;69,70221021;22,64931107;70,29598226;21,43735504;52,21719868;20,15885353;51,81595433
2023-07-15 02:00:00.000;19,91485405;68,94211393;22,16101646;66,07085465;21,12630463;51,97121048;20,15885353;51,79397964
2023-07-15 03:00:00.000;19,80498695;67,45447209;21,97790527;65,30331671;20,74652863;51,78674698;20,15885353;51,94950867
2023-07-15 04:00:00.000;19,53527709;69,8869151;22,14645576;67,53729395;20,75376129;51,85185242;20,0214119;52,47395706
2023-07-15 05:00:00.000;19,65849876;67,34800707;21,85583115;65,9630755;20,47887421;51,55526733;20,42650414;51,37544211
2023-07-15 06:00:00.000;19,6249011;71,49375843;21,86803818;64,94289279;20,00226864;51,31293488;20,39756966;51,25867844
2023-07-15 07:00:00.000;19,65849876;67,35129547;21,68492699;65,34928131;19,95080566;51,34934156;20,08651543;52,34375
2023-07-15 08:00:00.000;19,75615692;73,97967882;21,99223469;65,57068646;19,86665594;51,71440887;20,49884224;51,31280788
2023-07-15 09:00:00.000;19,71953583;67,22922516;22,0999794;67,31742537;20,08101654;51,97844315;20,09194183;52,1078926
2023-07-15 10:00:00.000;20,00030518;69,58454085;22,07556343;65,73259247;20,75014496;52,1592865;20,15885353;52,06886673
2023-07-15 11:00:00.000;20,02471924;68,76735687;21,81920815;66,08172607;21,27097321;52,23524094;20,53632406;51,38888931
2023-07-15 12:00:00.000;20,05920444;71,27562429;21,30715147;69,30796555;22,08916857;53,16478348;20,0214119;52,05256086
2023-07-15 13:00:00.000;20,09089967;71,518268;23,13760757;69,85450023;22,50976816;53,4432869;20,05577278;52,60416412
2023-07-15 14:00:00.000;20,45197868;69,30448151;23,68694115;70,89827738;22,88773346;53,83029556;20,15885353;47,30061431
2023-07-15 15:00:00.000;20,39094162;68,79177094;23,74797821;69,64316771;23,10474396;53,70008469;20,38190586;50,36703414
2023-07-15 16:00:00.000;20,29328346;67,33623426;23,63811111;70,76937103;23,2421875;53,68923569;20,09375;52,74884033
2023-07-15 17:00:00.000;20,06134224;69,08146341;22,20167868;71,13559723;23,10474396;53,70370483;20,47786412;45,692099
2023-07-15 18:00:00.000;20,70827437;72,52285768;21,46519279;71,05738965;22,93836975;54,09794617;20,05034637;51,01299176
2023-07-15 19:00:00.000;20,63508987;67,77709767;22,23426056;67,48338703;22,86964417;54,05092621;20,3614006;51,0489006
2023-07-15 20:00:00.000;20,00030518;67,5302607;21,98791417;68,37212476;22,57667542;54,37644577;20,29629517;52,01502858
2023-07-15 21:00:00.000;20,61067581;68,84251776;21,33091164;72,87819017;22,17881775;54,62962723;20,29629517;50,98379517
2023-07-15 22:00:00.000;20,1103844;71,02700625;22,06349552;71,74596405;21,83092627;53,98582077;20,42650414;51,11400223
2023-07-15 23:00:00.000;20,20783043;67,57102966;23,01553345;68,98603672;21,53139496;53,15755081;20,30870478;46,96882606
2023-07-16 00:00:00.000;20,32990456;68,55427767;22,25248311;71,13559723;21,13353729;52,91160202;20,07460589;50,67036676
2023-07-16 01:00:00.000;19,97589111;67,71489697;22,75165479;71,22321039;20,86588287;53,44690323;20,2275753;51,12633235
2023-07-16 02:00:00.000;20,00030518;68,46285597;22,95449638;71,8604141;20,47887421;52,79659574;20,4283123;50,57870102
2023-07-16 03:00:00.000;19,96368217;67,76561175;22,03588435;71,55064392;20,35228729;52,11226654;20,19321442;51,52632904
2023-07-16 04:00:00.000;19,81719398;71,39497586;21,47218742;67,80989395;19,95760928;51,66015625;20,17512894;52,28211616
2023-07-16 05:00:00.000;20,03692818;67,93725586;22,29529762;70,75221785;19,81698608;51,4395256;20,4283123;49,13735722
2023-07-16 06:00:00.000;19,54863167;68,2546463;21,80700111;64,98306274;19,70485687;50,74146271;20,09375;51,66377258
2023-07-16 07:00:00.000;19,48918628;67,57102966;21,94128227;69,8267983;19,59273529;50,79571533;20,22576714;51,31082331
2023-07-16 08:00:00.000;19,93894755;67,53044949;21,77945975;69,84160614;19,53486633;51,05766397;20,3614006;51,38888931
2023-07-16 09:00:00.000;19,94950261;71,67563706;21,3919487;68,61359434;19,5100278;51,44675827;20,3614006;51,48131026
2023-07-16 10:00:00.000;20,00030518;68,03770742;21,44866874;69,07878168;19,60720062;51,60228348;20,49884224;51,53718185
2023-07-16 11:00:00.000;20,03692818;71,53025274;21,73375702;70,80567289;19,60720062;51,60228348;19,95630836;52,73799133
2023-07-16 12:00:00.000;20,02471924;66,97096743;22,52723694;69,56841675;19,60720062;51,60228348;20,49884224;48,60698279
2023-07-16 13:00:00.000;19,96368217;67,30897431;21,94128227;65,71501451;19,60720062;51,60228348;20,42650414;50,44849396
2023-07-16 14:00:00.000;19,20682335;70,18436873;22,11218643;68,83296307;19,60720062;51,60228348;20,42650414;51,2550621
2023-07-16 15:00:00.000;19,54863167;71,11117554;22,79580116;70,02670974;19,60720062;51,60228348;20,56394577;48,68344879
2023-07-16 16:00:00.000;19,49980164;70,01251221;22,0999794;65,34072179;19,60720062;51,60228348;20,0214119;50,44420865
2023-07-16 17:00:00.000;19,71953583;71,04872671;21,92919045;66,35117658;19,60720062;51,60228348;20,14397644;52,19907379
2023-07-16 18:00:00.000;19,25565338;69,62187195;22,30750465;65,313312;19,60720062;51,60228348;20,29629517;51,68680741
2023-07-16 19:00:00.000;19,10916519;69,41043755;22,40516281;65,227211;22,26251993;52,60416412;20,42650414;51,52271271
2023-07-16 20:00:00.000;19,18755701;70,34736986;22,0999794;65,44694519;22,00852079;52,89351654;20,56394577;51,61946765
2023-07-16 21:00:00.000;18,93826103;71,46168861;21,88024521;65,90066512;21,53139496;52,90798569;20,09375;49,26346618
2023-07-16 22:00:00.000;18,64375687;72,30750275;21,40415573;66,60774089;21,00694275;52,76692581;20,16726507;50,44849396
2023-07-16 23:00:00.000;18,74141693;72,89346313;20,91586113;67,10714722;20,61270142;52,36183548;20,22395706;50,98379517
2023-07-17 00:00:00.000;18,27753448;73,15741064;20,30549049;67,46806046;20,34867096;52,10503387;20,15885353;51,93865585
2023-07-17 01:00:00.000;18,21649742;73,69915009;19,92706108;67,9320395;20,06655121;51,8409996;20,294487;51,76789451
2023-07-17 02:00:00.000;18,0944252;73,78565262;19,57304573;67,93941507;19,88788101;51,69993973;20,29629517;51,79397964
2023-07-17 03:00:00.000;18,21649742;72,45399475;19,57304573;67,60717538;19,70124054;51,71440887;20,0214119;52,87905121
2023-07-17 04:00:00.000;18,33857155;72,69607113;19,68291283;67,18039703;19,69039154;51,98205948;20,47313675;50,17361069
2023-07-17 05:00:00.000;18,49726868;72,69622193;19,68291283;66,75844636;19,43721008;54,01204224;20,0214119;52,06886673
2023-07-17 06:00:00.000;18,63154984;70,38064817;19,98698402;66,30792919;19,57465363;52,05078125;20,05034637;52,47395706
2023-07-17 07:00:00.000;19,14578629;69,4262627;20,14679337;65,98661403;19,70485687;52,11588287;20,29629517;48,95833206
2023-07-17 08:00:00.000;19,42655754;69,67187338;18,50947571;72,06949252;19,70847321;52,35899484;20,49884224;49,63830948
2023-07-17 09:00:00.000;19,68291283;68,35579575;19,91485405;65,52018738;20,01020149;53,18286896;20,22395706;45,44270706
2023-07-17 10:00:00.000;19,75615692;68,76735687;19,62412652;66,93307542;20,75376129;53,21749075;20,05105109;49,09939194
2023-07-17 11:00:00.000;19,4509716;69,25565338;19,44996099;67,62009371;21,72804602;52,91160202;20,34143028;45,97800827
2023-07-17 12:00:00.000;19,97263313;70,97008654;19,29227638;69,48489871;22,45370483;52,6222496;20,56394577;47,59837723
2023-07-17 13:00:00.000;19,65849876;68,43850192;19,37316333;67,98296548;22,43923187;52,88889223;20,49884224;51,04886563
2023-07-17 14:00:00.000;19,10916519;71,48828918;19,07254219;71,37121125;23,48121666;53,16478348;20,49884224;49,08853912
2023-07-17 15:00:00.000;19,78057098;67,75273958;19,81719398;67,75774521;23,6436615;53,15755081;20,43012047;47,00453181
2023-07-17 16:00:00.000;19,97589111;68,09647984;19,83628338;69,02412674;23,84151512;53,3748609;20,4283123;47,74305344
2023-07-17 17:00:00.000;19,29825343;72,17227099;19,32889748;70,32990265;24,07263482;52,88628387;20,56394577;47,46817017
2023-07-17 18:00:00.000;19,96368217;67,57102966;19,65849876;68,34083135;24,03067017;52,86948101;20,29629517;49,89872742
2023-07-17 19:00:00.000;19,18927081;72,70686972;19,78057098;67,98701881;23,50260162;52,74160767;20,56394577;47,90603302
2023-07-17 20:00:00.000;19,68291283;69,88866448;19,35518012;69,62187195;23,1481503;52,65842056;20,29629517;53,45897821
2023-07-17 21:00:00.000;20,8127606;71,85288169;20,70833397;67,04053468;22,70688629;52,50289154;20,49884224;48,68344879
2023-07-17 22:00:00.000;20,04913521;70,0852414;21,67271996;66,21221042;21,82924837;52,48842621;20,4283123;48,81727219
2023-07-17 23:00:00.000;20,20783043;67,47699346;21,69713402;66,00848389;21,65798187;52,2316246;20,09375;50,8535881
2023-07-18 00:00:00.000;20,32990456;73,76172547;21,80700111;65,44694519;21,12630463;52,23524094;20,38344621;50,71614456
2023-07-18 01:00:00.000;19,79277992;70,71117371;21,46519279;65,76433563;20,86588287;52,34537253;20,29629517;51,25867844
2023-07-18 02:00:00.000;19,97589111;67,52804746;21,31870461;65,98406982;20,47525787;52,24247742;20,28544617;51,25867844
2023-07-18 03:00:00.000;19,3400294;69,07206256;19,85381699;66,59443665;20,20399475;51,68185806;20,3614006;51,51909637
2023-07-18 04:00:00.000;19,48180086;68,20508269;19,49980164;67,83959198;20,04846191;51,86270142;20,17197696;51,79397964
2023-07-18 05:00:00.000;18,90163803;70,21945215;20,14679337;66,8385849;19,92549133;51,58058548;20,29629517;50,77869382
2023-07-18 06:00:00.000;18,99633672;72,10734522;19,92706108;66,71651459;19,7157135;52,55704986;20,15885353;51,743153
2023-07-18 07:00:00.000;19,96368217;67,42695102;19,81719398;67,25169636;19,7157135;50,90060806;20,15885353;47,90219879
2023-07-18 08:00:00.000;20,14091335;72,57357455;19,92706108;66,32587433;19,82783508;51,4245899;20,3614006;48,27835464
2023-07-18 09:00:00.000;18,98145162;72,89346313;20,32990456;65,89421833;20,0355419;53,0526619;20,49884224;50,44849396
2023-07-18 10:00:00.000;20,46726263;73,14370036;20,14679337;65,69109344;20,86226654;53,06351089;20,49884224;51,24875689
2023-07-18 11:00:00.000;18,9992981;68,87378985;18,57051277;68,76735687;22,1134487;51,56611633;20,49884224;51,40078038
2023-07-18 12:00:00.000;19,15186792;68,76317272;20,52522278;61,06595736;23,11920929;49,68532944;20,15885353;48,28197098
2023-07-18 13:00:00.000;21,73223207;46,4683929;21,54123492;45,61601639;23,77387238;48,19878387;20,3614006;50,30381775
2023-07-18 14:00:00.000;20,26672269;42,94692309;21,06578775;40,6778379;24,41767883;46,45182419;20,3614006;49,89134091
2023-07-18 15:00:00.000;19,26828423;43,29660797;19,22679154;42,7655945;24,87377384;45,63801956;20,31825591;48,28920746
2023-07-18 16:00:00.000;20,1451705;39,3701127;21,00305563;37,56848865;24,96627183;45,76441224;20,29629517;48,55324173
2023-07-18 17:00:00.000;26,19098473;34,18683243;23,88225937;35,66651264;25,07956696;49,01321583;20,8804245;50,7089119
2023-07-18 18:00:00.000;33,57799149;37,99859619;30,4757843;40,73305511;25,15001351;52,06312906;24,16275978;46,46990585
2023-07-18 19:00:00.000;33,90949152;42,16939342;32,19900087;43,62307772;24,99535931;53,01649094;26,19907379;45,76822662
2023-07-18 20:00:00.000;23,2963047;71,94128418;22,47880311;69,8486182;24,67447662;52,77825751;24;50,66189194
2023-07-18 21:00:00.000;21,70934105;70,7548332;22,72255707;66,65783239;24,32225324;53,70008469;21,16093424;51,24059677
2023-07-18 22:00:00.000;20,83541581;66,6442026;22,74697113;67,2048111;23,42731939;54,09432983;20,22395706;50,17361069
2023-07-18 23:00:00.000;20,74837247;70,66062419;22,95449638;65,86199188;22,83347321;53,40054356;20,56394577;51,53356552
2023-07-19 00:00:00.000;20,78157806;68,14980697;22,96670341;66,10614014;22,71773529;53,03457642;20,0214119;51,39250565
2023-07-19 01:00:00.000;20,42756462;66,499978;22,7347641;65,48543325;22,30902863;52,62948608;20,48291669;52,21353912
2023-07-19 02:00:00.000;20,83216904;72,77127927;22,38074875;65,76433563;21,8584494;52,49204254;20,03378475;51,85756206
2023-07-19 03:00:00.000;20,88821249;69,61753182;20,00030518;67,48298905;21,39033508;52,35821533;20,56394577;51,92419052
2023-07-19 04:00:00.000;19,48300705;70,44797962;19,91485405;67,55192759;21,13353729;52,36545181;20,24188996;51,79397964
