ID_CENTRIFUGA,ORDEN,DATEVALUE,OPERACION_CENTRIFUGACION_1_FIN,OPERACION_CENTRIFUGACION_1_INICIO,OPERACION_CENTRIFUGACION_2_FIN,OPERACION_CENTRIFUGACION_2_INICIO
17825,200187031,2023-07-26 07:59:42,0,1,0,0
17825,200187031,2023-07-26 11:36:10,1,0,0,0
17825,200187031,2023-07-26 13:05:59,0,0,0,1
17825,200187031,2023-07-26 14:31:44,0,0,1,0
17825,200188840,2023-07-20 08:15:51,0,1,0,0
17825,200188840,2023-07-20 11:28:53,1,0,0,0
17825,200188840,2023-07-20 12:16:18,0,0,0,1
17825,200188840,2023-07-20 13:49:56,0,0,1,0
17825,200188843,2023-07-27 07:14:23,0,1,0,0
17825,200188843,2023-07-27 10:42:20,1,0,0,0
17825,200188843,2023-07-27 11:53:45,0,0,0,1
17825,200188843,2023-07-27 13:30:57,0,0,1,0
17825,200188846,2023-08-02 09:33:00,0,1,0,0
17825,200188846,2023-08-02 12:41:00,1,0,0,0
17825,200188846,2023-08-02 13:53:00,0,0,0,1
17825,200188846,2023-08-02 15:34:00,0,0,1,0
17825,200188847,2023-08-03 06:42:00,0,1,0,0
17825,200188847,2023-08-03 10:16:00,1,0,0,0
17825,200188847,2023-08-03 11:21:00,0,0,0,1
17825,200188847,2023-08-03 12:38:00,0,0,1,0
17825,200188849,2023-09-06 08:50:00,0,1,0,0
17825,200188849,2023-09-06 11:54:00,1,0,0,0
17825,200188849,2023-09-06 13:46:00,0,0,0,1
17825,200188849,2023-09-06 14:42:00,0,0,1,0
17825,200188851,2023-09-07 07:31:00,0,1,0,0
17825,200188851,2023-09-07 10:59:00,1,0,0,0
17825,200188851,2023-09-07 12:05:00,0,0,0,1
17825,200188851,2023-09-07 14:06:00,0,0,1,0
17825,200191078,2023-09-15 09:16:59,0,1,0,0
17825,200191078,2023-09-15 12:53:29,1,0,0,0
17825,200191078,2023-09-15 13:57:02,0,0,0,1
17825,200191078,2023-09-15 15:29:10,0,0,1,0
17825,200191080,2023-09-14 07:42:07,0,1,0,0
17825,200191080,2023-09-14 11:06:15,1,0,0,0
17825,200191080,2023-09-14 12:11:17,0,0,0,1
17825,200191080,2023-09-14 13:47:49,0,0,1,0
17825,200191083,2023-09-27 09:29:21,0,1,0,0
17825,200191083,2023-09-27 12:56:56,1,0,0,0
17825,200191083,2023-09-27 14:22:19,0,0,0,1
17825,200191083,2023-09-27 16:12:27,0,0,1,0
17825,200191085,2023-09-28 10:32:59,0,1,0,0
17825,200191085,2023-09-28 13:56:04,1,0,0,0
17825,200191085,2023-09-28 15:07:15,0,0,0,1
17825,200191085,2023-09-28 16:50:05,0,0,1,0
17825,200191086,2023-10-04 08:12:00,0,1,0,0
17825,200191086,2023-10-04 11:40:00,1,0,0,0
17825,200191086,2023-10-04 12:54:00,0,0,0,1
17825,200191086,2023-10-04 14:22:00,0,0,1,0
17825,200191385,2023-10-05 10:04:00,0,1,0,0
17825,200191385,2023-10-05 13:23:00,1,0,0,0
17825,200191385,2023-10-05 14:27:00,0,0,0,1
17825,200191385,2023-10-05 16:08:00,0,0,1,0
17825,200191386,2023-10-11 12:40:00,0,1,0,0
17825,200191386,2023-10-11 16:14:00,1,0,0,0
17825,200191386,2023-10-11 17:22:00,0,0,0,1
17825,200191386,2023-10-11 19:04:00,0,0,1,0
17825,200191390,2023-10-19 09:00:16,0,1,0,0
17825,200191390,2023-10-19 12:03:00,1,0,0,0
17825,200191390,2023-10-19 13:20:57,0,0,0,1
17825,200191390,2023-10-19 14:41:33,0,0,1,0
17825,200191392,2023-10-25 08:58:35,0,1,0,0
17825,200191392,2023-10-25 12:21:21,1,0,0,0
17825,200191392,2023-10-25 13:28:15,0,0,0,1
17825,200191392,2023-10-25 15:05:59,0,0,1,0
17825,200191396,2023-11-02 10:15:00,0,1,0,0
17825,200191396,2023-11-02 13:38:00,1,0,0,0
17825,200191396,2023-11-02 14:26:00,0,0,0,1
17825,200191396,2023-11-02 16:04:00,0,0,1,0
17825,200191399,2023-10-27 10:46:47,0,1,0,0
17825,200191399,2023-10-27 14:14:06,1,0,0,0
17825,200191399,2023-10-27 15:54:16,0,0,0,1
17825,200191399,2023-10-27 17:30:08,0,0,1,0
17825,200195713,2023-11-09 10:30:00,0,1,0,0
17825,200195713,2023-11-09 13:50:00,1,0,0,0
17825,200195713,2023-11-09 14:46:00,0,0,0,1
17825,200195713,2023-11-09 16:16:00,0,0,1,0
17825,200195718,2023-11-15 08:33:07,0,1,0,0
17825,200195718,2023-11-15 11:50:02,1,0,0,0
17825,200195718,2023-11-15 12:47:50,0,0,0,1
17825,200195718,2023-11-15 14:33:47,0,0,1,0
17825,200196318,2023-11-10 09:18:00,0,1,0,0
17825,200196318,2023-11-10 12:36:00,1,0,0,0
17825,200196318,2023-11-10 13:25:00,0,0,0,1
17825,200196318,2023-11-10 15:02:00,0,0,1,0
17825,200196441,2023-11-23 08:33:34,0,1,0,0
17825,200196441,2023-11-23 12:00:29,1,0,0,0
17825,200196441,2023-11-23 12:56:41,0,0,0,1
17825,200196441,2023-11-23 14:30:59,0,0,1,0
17825,200196587,2023-11-17 09:26:27,0,1,0,0
17825,200196587,2023-11-17 12:56:33,1,0,0,0
17825,200196587,2023-11-17 13:49:58,0,0,0,1
17825,200196587,2023-11-17 15:39:39,0,0,1,0
17825,200196794,2023-11-29 08:56:28,0,1,0,0
17825,200196794,2023-11-29 12:07:05,1,0,0,0
17825,200196794,2023-11-29 13:30:52,0,0,0,1
17825,200196794,2023-11-29 14:30:01,0,0,1,0
17825,200196877,2023-12-06 07:46:00,0,1,0,0
17825,200196877,2023-12-06 11:02:00,1,0,0,0
17825,200196877,2023-12-06 11:56:00,0,0,0,1
17825,200196877,2023-12-06 13:37:00,0,0,1,0
17825,200196882,2023-12-21 09:35:25,0,1,0,0
17825,200196882,2023-12-21 12:57:12,1,0,0,0
17825,200196882,2023-12-21 13:50:54,0,0,0,1
17825,200196882,2023-12-21 15:40:59,0,0,1,0
17825,200196887,2024-01-19 09:16:03,0,1,0,0
17825,200196887,2024-01-19 12:12:01,1,0,0,0
17825,200196887,2024-01-19 13:00:47,0,0,0,1
17825,200196887,2024-01-19 15:30:29,0,0,1,0
17825,200196891,2024-01-22 09:45:58,0,1,0,0
17825,200196891,2024-01-22 10:30:47,1,0,0,0
17825,200196891,2024-01-22 11:40:50,0,0,0,1
17825,200196891,2024-01-22 13:18:29,0,0,1,0
17825,200196895,2024-01-24 10:01:39,0,1,0,0
17825,200196895,2024-01-24 13:28:26,1,0,0,0
17825,200196895,2024-01-24 14:23:31,0,0,0,1
17825,200196895,2024-01-24 16:12:08,0,0,1,0
17825,200196898,2024-01-29 08:49:24,0,1,0,0
17825,200196898,2024-01-29 11:53:32,1,0,0,0
17825,200196898,2024-01-29 12:45:10,0,0,0,1
17825,200196898,2024-01-29 14:32:49,0,0,1,0
17825,200196902,2024-02-05 08:21:00,0,1,0,0
17825,200196902,2024-02-05 11:37:00,1,0,0,0
17825,200196902,2024-02-05 12:34:00,0,0,0,1
17825,200196902,2024-02-05 14:18:00,0,0,1,0
17825,200196903,2024-01-31 08:34:11,0,1,0,0
17825,200196903,2024-01-31 11:56:20,1,0,0,0
17825,200196903,2024-01-31 12:40:39,0,0,0,1
17825,200196903,2024-01-31 14:31:08,0,0,1,0
17825,200197370,2023-12-01 10:07:00,0,1,0,0
17825,200197370,2023-12-01 13:33:00,1,0,0,0
17825,200197370,2023-12-01 14:19:00,0,0,0,1
17825,200197370,2023-12-01 16:19:00,0,0,1,0
17825,200199616,2024-02-07 10:25:00,0,1,0,0
17825,200199616,2024-02-07 14:01:00,1,0,0,0
17825,200199616,2024-02-07 14:46:00,0,0,0,1
17825,200199616,2024-02-07 16:33:00,0,0,1,0
17825,200202553,2024-04-29 08:17:13,0,1,0,0
17825,200202553,2024-04-29 11:36:52,1,0,0,0
17825,200202553,2024-04-29 12:29:36,0,0,0,1
17825,200202553,2024-04-29 14:10:30,0,0,1,0
17825,200202558,2024-05-16 07:18:01,0,1,0,0
17825,200202558,2024-05-16 10:51:35,1,0,0,0
17825,200202558,2024-05-16 11:43:01,0,0,0,1
17825,200202558,2024-05-16 13:23:26,0,0,1,0
17825,200205525,2024-06-06 07:19:00,0,1,0,0
17825,200205525,2024-06-06 10:51:00,1,0,0,0
17825,200205525,2024-06-06 11:36:00,0,0,0,1
17825,200205525,2024-06-06 13:02:00,0,0,1,0
17825,200205527,2024-05-23 07:04:23,0,1,0,0
17825,200205527,2024-05-23 10:38:24,1,0,0,0
17825,200205527,2024-05-23 11:30:08,0,0,0,1
17825,200205527,2024-05-23 13:05:27,0,0,1,0
17825,200205528,2024-05-22 08:36:18,0,1,0,0
17825,200205528,2024-05-22 12:03:48,1,0,0,0
17825,200205528,2024-05-22 12:52:39,0,0,0,1
17825,200205528,2024-05-22 14:24:41,0,0,1,0
17825,200205530,2024-05-27 08:26:49,0,1,0,0
17825,200205530,2024-05-27 11:27:11,1,0,0,0
17825,200205530,2024-05-27 12:16:49,0,0,0,1
17825,200205530,2024-05-27 13:59:10,0,0,1,0
17825,200205531,2024-05-30 07:23:34,0,1,0,0
17825,200205531,2024-05-30 11:26:24,1,0,0,0
17825,200205531,2024-05-30 12:13:53,0,0,0,1
17825,200205531,2024-05-30 13:55:00,0,0,1,0
17825,200205684,2024-06-13 06:27:18,0,1,0,0
17825,200205684,2024-06-13 09:48:02,1,0,0,0
17825,200205684,2024-06-13 10:46:08,0,0,0,1
17825,200205684,2024-06-13 12:29:59,0,0,1,0
17825,200205689,2024-07-08 07:56:00,0,1,0,0
17825,200205689,2024-07-08 10:53:00,1,0,0,0
17825,200205689,2024-07-08 11:42:00,0,0,0,1
17825,200205689,2024-07-08 13:29:00,0,0,1,0
17825,200205694,2024-07-04 07:51:00,0,1,0,0
17825,200205694,2024-07-04 11:13:00,1,0,0,0
17825,200205694,2024-07-04 12:02:00,0,0,0,1
17825,200205694,2024-07-04 13:39:00,0,0,1,0
17825,200209964,2024-07-18 07:58:01,0,1,0,0
17825,200209964,2024-07-18 11:36:57,1,0,0,0
17825,200209964,2024-07-18 12:19:14,0,0,0,1
17825,200209964,2024-07-18 14:02:50,0,0,1,0
17825,200209970,2024-07-22 07:08:59,0,1,0,0
17825,200209970,2024-07-22 10:27:37,1,0,0,0
17825,200209970,2024-07-22 11:27:14,0,0,0,1
17825,200209970,2024-07-22 13:04:36,0,0,1,0
17825,200209983,2024-07-29 07:13:21,0,1,0,0
17825,200209983,2024-07-29 10:35:08,1,0,0,0
17825,200209983,2024-07-29 11:24:48,0,0,0,1
17825,200209983,2024-07-29 13:09:30,0,0,1,0
17825,200209985,2024-07-31 07:26:37,0,1,0,0
17825,200209985,2024-07-31 11:05:43,1,0,0,0
17825,200209985,2024-07-31 11:56:32,0,0,0,1
17825,200209985,2024-07-31 13:36:41,0,0,1,0
17825,200210971,2024-07-24 06:47:07,0,1,0,0
17825,200210971,2024-07-24 10:29:42,1,0,0,0
17825,200210971,2024-07-24 11:18:34,0,0,0,1
17825,200210971,2024-07-24 13:01:55,0,0,1,0
17825,200211467,2024-08-01 07:03:00,0,1,0,0
17825,200211467,2024-08-01 10:46:00,1,0,0,0
17825,200211467,2024-08-01 11:33:00,0,0,0,1
17825,200211467,2024-08-01 13:13:00,0,0,1,0
12912,10005236,2023-11-30 08:38:34,0,1,0,0
12912,10005236,2023-11-30 11:46:33,1,0,0,0
12912,10005236,2023-11-30 12:50:22,0,0,0,1
12912,10005236,2023-11-30 14:27:29,0,0,1,0
12912,10005261,2024-02-02 08:39:00,0,1,0,0
12912,10005261,2024-02-02 11:03:00,1,0,0,0
12912,10005261,2024-02-02 11:50:00,0,0,0,1
12912,10005261,2024-02-02 13:30:00,0,0,1,0
12912,200182428,2023-03-24 08:11:53,0,1,0,0
12912,200182428,2023-03-24 11:32:53,1,0,0,0
12912,200182428,2023-03-24 13:09:42,0,0,0,1
12912,200182428,2023-03-24 14:29:39,0,0,1,0
12912,200182436,2023-04-20 07:19:39,0,1,0,0
12912,200182436,2023-04-20 10:35:17,1,0,0,0
12912,200182436,2023-04-20 17:15:13,0,0,0,1
12912,200182436,2023-04-20 17:27:43,0,0,1,0
12912,200182442,2023-04-27 12:53:01,0,1,0,0
12912,200182442,2023-04-27 16:00:23,1,0,0,0
12912,200182442,2023-04-27 17:27:08,0,0,0,1
12912,200182442,2023-04-27 18:54:16,0,0,1,0
12912,200191087,2023-10-04 09:19:00,0,1,0,0
12912,200191087,2023-10-04 12:51:00,1,0,0,0
12912,200191087,2023-10-04 14:02:00,0,0,0,1
12912,200191087,2023-10-04 15:45:00,0,0,1,0
12912,200191387,2023-10-11 12:57:00,0,1,0,0
12912,200191387,2023-10-11 16:35:00,1,0,0,0
12912,200191387,2023-10-11 17:44:00,0,0,0,1
12912,200191387,2023-10-11 19:20:00,0,0,1,0
12912,200191389,2023-10-19 09:08:24,0,1,0,0
12912,200191389,2023-10-19 12:30:46,1,0,0,0
12912,200191389,2023-10-19 13:29:01,0,0,0,1
12912,200191389,2023-10-19 14:51:25,0,0,1,0
12912,200191391,2023-10-25 08:04:19,0,1,0,0
12912,200191391,2023-10-25 11:14:14,1,0,0,0
12912,200191391,2023-10-25 12:12:45,0,0,0,1
12912,200191391,2023-10-25 13:55:31,0,0,1,0
12912,200191394,2023-10-26 07:13:26,0,1,0,0
12912,200191394,2023-10-26 10:33:23,1,0,0,0
12912,200191394,2023-10-26 11:32:36,0,0,0,1
12912,200191394,2023-10-26 13:08:45,0,0,1,0
12912,200191397,2023-11-02 10:05:00,0,1,0,0
12912,200191397,2023-11-02 13:06:00,1,0,0,0
12912,200191397,2023-11-02 13:55:00,0,0,0,1
12912,200191397,2023-11-02 15:41:00,0,0,1,0
12912,200191400,2023-11-08 09:31:00,0,1,0,0
12912,200191400,2023-11-08 12:46:00,1,0,0,0
12912,200191400,2023-11-08 13:38:00,0,0,0,1
12912,200191400,2023-11-08 15:11:00,0,0,1,0
12912,200195717,2023-11-09 09:48:00,0,1,0,0
12912,200195717,2023-11-09 13:22:00,1,0,0,0
12912,200195717,2023-11-09 14:22:00,0,0,0,1
12912,200195717,2023-11-09 15:46:00,0,0,1,0
12912,200195909,2023-11-15 09:31:55,0,1,0,0
12912,200195909,2023-11-15 12:39:45,1,0,0,0
12912,200195909,2023-11-15 13:28:22,0,0,0,1
12912,200195909,2023-11-15 15:07:19,0,0,1,0
12912,200196317,2023-11-10 10:06:00,0,1,0,0
12912,200196317,2023-11-10 13:27:00,1,0,0,0
12912,200196317,2023-11-10 14:17:00,0,0,0,1
12912,200196317,2023-11-10 15:51:00,0,0,1,0
12912,200196400,2023-11-16 08:24:46,0,1,0,0
12912,200196400,2023-11-16 11:24:56,1,0,0,0
12912,200196400,2023-11-16 12:13:37,0,0,0,1
12912,200196400,2023-11-16 13:42:27,0,0,1,0
12912,200196440,2023-11-22 08:35:17,0,1,0,0
12912,200196440,2023-11-22 11:34:42,1,0,0,0
12912,200196440,2023-11-22 12:22:27,0,0,0,1
12912,200196440,2023-11-22 14:08:54,0,0,1,0
12912,200196590,2023-11-17 09:25:48,0,1,0,0
12912,200196590,2023-11-17 12:46:45,1,0,0,0
12912,200196590,2023-11-17 13:36:53,0,0,0,1
12912,200196590,2023-11-17 15:20:30,0,0,1,0
12912,200196875,2023-11-24 08:41:48,0,1,0,0
12912,200196875,2023-11-24 11:44:28,1,0,0,0
12912,200196875,2023-11-24 12:33:36,0,0,0,1
12912,200196875,2023-11-24 14:36:40,0,0,1,0
12912,200196876,2023-12-06 07:47:00,0,1,0,0
12912,200196876,2023-12-06 11:20:00,1,0,0,0
12912,200196876,2023-12-06 12:07:00,0,0,0,1
12912,200196876,2023-12-06 13:56:00,0,0,1,0
12912,200196879,2023-12-20 09:35:22,0,1,0,0
12912,200196879,2023-12-20 11:56:45,1,0,0,0
12912,200196879,2023-12-20 12:41:56,0,0,0,1
12912,200196879,2023-12-20 14:25:08,0,0,1,0
12912,200196881,2023-12-21 10:19:56,0,1,0,0
12912,200196881,2023-12-21 13:39:28,1,0,0,0
12912,200196881,2023-12-21 14:37:27,0,0,0,1
12912,200196881,2023-12-21 16:13:35,0,0,1,0
12912,200196886,2024-01-19 08:28:55,0,1,0,0
12912,200196886,2024-01-19 12:00:25,1,0,0,0
12912,200196886,2024-01-19 12:50:46,0,0,0,1
12912,200196886,2024-01-19 15:26:52,0,0,1,0
12912,200196888,2024-01-25 08:38:02,0,1,0,0
12912,200196888,2024-01-25 11:55:47,1,0,0,0
12912,200196888,2024-01-25 13:03:14,0,0,0,1
12912,200196888,2024-01-25 14:44:03,0,0,1,0
12912,200196889,2024-01-29 08:17:55,0,1,0,0
12912,200196889,2024-01-29 11:05:21,1,0,0,0
12912,200196889,2024-01-29 11:54:48,0,0,0,1
12912,200196889,2024-01-29 13:38:17,0,0,1,0
12912,200196893,2024-01-22 08:32:16,0,1,0,0
12912,200196893,2024-01-22 11:32:48,1,0,0,0
12912,200196893,2024-01-22 12:22:40,0,0,0,1
12912,200196893,2024-01-22 14:01:55,0,0,1,0
12912,200196897,2024-02-07 10:22:00,0,1,0,0
12912,200196897,2024-02-07 14:03:00,1,0,0,0
12912,200196897,2024-02-07 14:45:00,0,0,0,1
12912,200196897,2024-02-07 16:24:00,0,0,1,0
12912,200196899,2024-02-12 10:28:00,0,1,0,0
12912,200196899,2024-02-12 13:43:00,1,0,0,0
12912,200196899,2024-02-12 14:31:00,0,0,0,1
12912,200196899,2024-02-12 16:08:00,0,0,1,0
12912,200196904,2024-01-31 08:10:17,0,1,0,0
12912,200196904,2024-01-31 11:26:15,1,0,0,0
12912,200196904,2024-01-31 12:13:35,0,0,0,1
12912,200196904,2024-01-31 14:06:59,0,0,1,0
12912,200196906,2024-01-24 08:59:36,0,1,0,0
12912,200196906,2024-01-24 12:38:14,1,0,0,0
12912,200196906,2024-01-24 13:26:48,0,0,0,1
12912,200196906,2024-01-24 15:15:05,0,0,1,0
12912,200196907,2024-02-09 09:19:00,0,1,0,0
12912,200196907,2024-02-09 12:45:00,1,0,0,0
12912,200196907,2024-02-09 13:32:00,0,0,0,1
12912,200196907,2024-02-09 15:32:00,0,0,1,0
12912,200196908,2024-02-05 09:22:00,0,1,0,0
12912,200196908,2024-02-05 12:13:00,1,0,0,0
12912,200196908,2024-02-05 13:03:00,0,0,0,1
12912,200196908,2024-02-05 14:55:00,0,0,1,0
12912,200199660,2024-02-14 10:50:17,0,1,0,0
12912,200199660,2024-02-14 14:08:59,1,0,0,0
12912,200199660,2024-02-14 15:02:43,0,0,0,1
12912,200199660,2024-02-14 16:38:22,0,0,1,0
12912,200200219,2024-03-06 12:24:00,0,1,0,0
12912,200200219,2024-03-06 15:54:00,1,0,0,0
12912,200200219,2024-03-06 16:45:00,0,0,0,1
12912,200200219,2024-03-06 18:30:00,0,0,1,0
12912,200200225,2024-02-16 11:18:06,0,1,0,0
12912,200200225,2024-02-16 14:49:12,1,0,0,0
12912,200200225,2024-02-16 15:47:52,0,0,0,1
12912,200200225,2024-02-16 17:21:18,0,0,1,0
12912,200200226,2024-03-04 09:18:00,0,1,0,0
12912,200200226,2024-03-04 12:44:00,1,0,0,0
12912,200200226,2024-03-04 13:42:00,0,0,0,1
12912,200200226,2024-03-04 15:23:00,0,0,1,0
12912,200200229,2024-06-05 06:22:00,0,1,0,0
12912,200200229,2024-06-05 09:50:00,1,0,0,0
12912,200200229,2024-06-05 10:39:00,0,0,0,1
12912,200200229,2024-06-05 12:12:00,0,0,1,0
12912,200200372,2024-03-11 09:36:00,0,1,0,0
12912,200200372,2024-03-11 12:56:00,1,0,0,0
12912,200200372,2024-03-11 13:48:00,0,0,0,1
12912,200200372,2024-03-11 15:35:00,0,0,1,0
12912,200200374,2024-03-14 09:25:20,0,1,0,0
12912,200200374,2024-03-14 12:56:53,1,0,0,0
12912,200200374,2024-03-14 13:49:55,0,0,0,1
12912,200200374,2024-03-14 15:31:43,0,0,1,0
12912,200200375,2024-04-19 07:16:39,0,1,0,0
12912,200200375,2024-04-19 10:48:02,1,0,0,0
12912,200200375,2024-04-19 11:35:30,0,0,0,1
12912,200200375,2024-04-19 13:12:45,0,0,1,0
12912,200200377,2024-04-15 07:45:27,0,1,0,0
12912,200200377,2024-04-15 10:52:55,1,0,0,0
12912,200200377,2024-04-15 11:42:32,0,0,0,1
12912,200200377,2024-04-15 13:25:41,0,0,1,0
12912,200200380,2024-03-18 08:40:15,0,1,0,0
12912,200200380,2024-03-18 12:12:21,1,0,0,0
12912,200200380,2024-03-18 12:44:51,0,0,0,1
12912,200200380,2024-03-18 12:59:37,0,0,1,0
12912,200200380,2024-03-18 14:44:06,0,0,1,0
12912,200200383,2024-04-25 10:26:20,0,1,0,0
12912,200200383,2024-04-25 14:04:03,1,0,0,0
12912,200200383,2024-04-25 14:56:15,0,0,0,1
12912,200200383,2024-04-25 16:21:53,0,0,1,0
12912,200200384,2024-04-17 07:21:36,0,1,0,0
12912,200200384,2024-04-17 10:44:20,1,0,0,0
12912,200200384,2024-04-17 11:33:00,0,0,0,1
12912,200200384,2024-04-17 13:18:19,0,0,1,0
12912,200200385,2024-03-25 08:41:50,0,1,0,0
12912,200200385,2024-03-25 12:20:00,1,0,0,0
12912,200200385,2024-03-25 13:18:49,0,0,0,1
12912,200200385,2024-03-25 14:57:33,0,0,1,0
12912,200200386,2024-03-27 08:44:57,0,1,0,0
12912,200200386,2024-03-27 12:10:22,1,0,0,0
12912,200200386,2024-03-27 13:10:40,0,0,0,1
12912,200200386,2024-03-27 14:02:37,0,0,1,0
12912,200200387,2024-03-13 11:03:21,0,1,0,0
12912,200200387,2024-03-13 14:30:55,1,0,0,0
12912,200200387,2024-03-13 15:23:43,0,0,0,1
12912,200200387,2024-03-13 17:00:12,0,0,1,0
12912,200202545,2024-04-18 06:47:44,0,1,0,0
12912,200202545,2024-04-18 10:19:47,1,0,0,0
12912,200202545,2024-04-18 11:08:08,0,0,0,1
12912,200202545,2024-04-18 12:48:30,0,0,1,0
12912,200202548,2024-04-22 08:20:24,0,1,0,0
12912,200202548,2024-04-22 11:38:01,1,0,0,0
12912,200202548,2024-04-22 12:24:04,0,0,0,1
12912,200202548,2024-04-22 14:05:00,0,0,1,0
12912,200202550,2024-04-24 08:30:28,0,1,0,0
12912,200202550,2024-04-24 11:49:54,1,0,0,0
12912,200202550,2024-04-24 12:35:41,0,0,0,1
12912,200202550,2024-04-24 14:21:31,0,0,1,0
12912,200202552,2024-04-26 10:27:46,0,1,0,0
12912,200202552,2024-04-26 13:57:10,1,0,0,0
12912,200202552,2024-04-26 14:52:57,0,0,0,1
12912,200202552,2024-04-26 16:22:41,0,0,1,0
12912,200202555,2024-05-02 06:57:00,0,1,0,0
12912,200202555,2024-05-02 10:21:00,1,0,0,0
12912,200202555,2024-05-02 11:16:00,0,0,0,1
12912,200202555,2024-05-02 12:47:00,0,0,1,0
12912,200203877,2024-05-16 06:30:23,0,1,0,0
12912,200203877,2024-05-16 09:57:10,1,0,0,0
12912,200203877,2024-05-16 10:45:08,0,0,0,1
12912,200203877,2024-05-16 12:29:45,0,0,1,0
12912,200205522,2024-07-11 07:17:00,0,1,0,0
12912,200205522,2024-07-11 10:45:00,1,0,0,0
12912,200205522,2024-07-11 11:34:00,0,0,0,1
12912,200205522,2024-07-11 13:13:00,0,0,1,0
12912,200205524,2024-06-06 07:04:00,0,1,0,0
12912,200205524,2024-06-06 10:20:00,1,0,0,0
12912,200205524,2024-06-06 11:13:00,0,0,0,1
12912,200205524,2024-06-06 13:10:00,0,0,1,0
12912,200205526,2024-05-20 07:27:38,0,1,0,0
12912,200205526,2024-05-20 10:45:06,1,0,0,0
12912,200205526,2024-05-20 11:34:05,0,0,0,1
12912,200205526,2024-05-20 13:09:30,0,0,1,0
12912,200205532,2024-05-29 08:19:01,0,1,0,0
12912,200205532,2024-05-29 11:37:47,1,0,0,0
12912,200205532,2024-05-29 12:28:24,0,0,0,1
12912,200205532,2024-05-29 14:06:02,0,0,1,0
12912,200205534,2024-05-31 08:50:57,0,1,0,0
12912,200205534,2024-05-31 12:20:00,1,0,0,0
12912,200205534,2024-05-31 13:08:43,0,0,0,1
12912,200205534,2024-05-31 14:51:34,0,0,1,0
12912,200205535,2024-06-03 07:59:00,0,1,0,0
12912,200205535,2024-06-03 11:12:00,1,0,0,0
12912,200205535,2024-06-03 12:04:00,0,0,0,1
12912,200205535,2024-06-03 13:38:00,0,0,1,0
12912,200205679,2024-07-10 07:30:00,0,1,0,0
12912,200205679,2024-07-10 07:30:00,1,0,0,0
12912,200205679,2024-07-10 11:53:00,0,0,0,1
12912,200205679,2024-07-10 13:39:00,0,0,1,0
12912,200205685,2024-06-13 06:09:41,0,1,0,0
12912,200205685,2024-06-13 09:36:45,1,0,0,0
12912,200205685,2024-06-13 10:27:13,0,0,0,1
12912,200205685,2024-06-13 12:04:30,0,0,1,0
12912,200205687,2024-07-05 07:43:00,0,1,0,0
12912,200205687,2024-07-05 11:13:00,1,0,0,0
12912,200205687,2024-07-05 12:01:00,0,0,0,1
12912,200205687,2024-07-05 13:43:00,0,0,1,0
12912,200205691,2024-06-17 10:02:16,0,1,0,0
12912,200205691,2024-06-17 13:23:12,1,0,0,0
12912,200205691,2024-06-17 14:10:12,0,0,0,1
12912,200205691,2024-06-17 16:01:48,0,0,1,0
12912,200205693,2024-06-19 08:48:53,0,1,0,0
12912,200205693,2024-06-19 11:59:00,1,0,0,0
12912,200205693,2024-06-19 12:49:47,0,0,0,1
12912,200205693,2024-06-19 14:33:48,0,0,1,0
12912,200205695,2024-07-03 07:43:00,0,1,0,0
12912,200205695,2024-07-03 11:00:00,1,0,0,0
12912,200205695,2024-07-03 11:49:00,0,0,0,1
12912,200205695,2024-07-03 13:19:00,0,0,1,0
12912,200205697,2024-06-21 06:57:42,0,1,0,0
12912,200205697,2024-06-21 10:21:24,1,0,0,0
12912,200205697,2024-06-21 11:08:21,0,0,0,1
12912,200205697,2024-06-21 12:33:17,0,0,1,0
12912,200205698,2024-07-01 06:51:00,0,1,0,0
12912,200205698,2024-07-01 10:03:00,1,0,0,0
12912,200205698,2024-07-01 10:54:00,0,0,0,1
12912,200205698,2024-07-01 12:34:00,0,0,1,0
12912,200209962,2024-07-15 08:00:20,0,1,0,0
12912,200209962,2024-07-15 11:17:43,1,0,0,0
12912,200209962,2024-07-15 12:06:11,0,0,0,1
12912,200209962,2024-07-15 13:48:32,0,0,1,0
12912,200209968,2024-07-18 07:59:58,0,1,0,0
12912,200209968,2024-07-18 11:28:38,1,0,0,0
12912,200209968,2024-07-18 12:27:17,0,0,0,1
12912,200209968,2024-07-18 14:01:51,0,0,1,0
12912,200209969,2024-07-17 08:20:47,0,1,0,0
12912,200209969,2024-07-17 11:48:39,1,0,0,0
12912,200209969,2024-07-17 12:35:07,0,0,0,1
12912,200209969,2024-07-17 14:20:40,0,0,1,0
12912,200209971,2024-07-22 07:31:50,0,1,0,0
12912,200209971,2024-07-22 11:03:11,1,0,0,0
12912,200209971,2024-07-22 11:50:43,0,0,0,1
12912,200209971,2024-07-22 13:36:12,0,0,1,0
12912,200209978,2024-07-24 06:41:35,0,1,0,0
12912,200209978,2024-07-24 10:17:10,1,0,0,0
12912,200209978,2024-07-24 11:04:44,0,0,0,1
12912,200209978,2024-07-24 12:43:33,0,0,1,0
12912,200209980,2024-07-25 07:44:43,0,1,0,0
12912,200209980,2024-07-25 11:18:25,1,0,0,0
12912,200209980,2024-07-25 12:08:37,0,0,0,1
12912,200209980,2024-07-25 13:47:25,0,0,1,0
